Fecha, Hora, Temperatura ambiental (DHT11), Humedad (DHT11), PPM (MQ135), Temp. Objeto (MLX90614), Pulso Card. (MAX30102), Oxigenacion (MAX30102)
24/11/2024, 00:23:00, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:23:07, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:23:14, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:23:21, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:23:29, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:23:36, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:23:43, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:23:50, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:23:58, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:24:05, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:24:12, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:24:19, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:24:27, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:24:34, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:24:41, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:24:49, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:24:56, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:25:03, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:25:10, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:25:18, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:25:25, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:25:32, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:25:39, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:25:47, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:25:54, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:26:01, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:26:09, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:26:16, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:26:23, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:26:30, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:26:38, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:26:45, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:26:52, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:26:59, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:27:07, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:27:14, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:27:21, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:27:28, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:27:36, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:27:43, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:27:50, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:27:58, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:28:05, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:28:12, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:28:19, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:28:27, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:28:34, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:28:41, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:28:48, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:28:56, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:29:03, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:29:10, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:29:17, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:29:25, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:29:32, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:29:39, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:29:47, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:29:54, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:30:01, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:30:08, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:30:16, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:30:23, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:30:30, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:30:37, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:30:45, 22.20, 48.00, 0, 19.73, 0.00, 0.00
24/11/2024, 00:30:52, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:30:59, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:31:06, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:31:14, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:31:21, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:31:28, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:31:36, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:31:43, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:31:50, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:31:57, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:32:05, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:32:12, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:32:19, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:32:26, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:32:34, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:32:41, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:32:48, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:32:56, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:33:03, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:33:10, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:33:17, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:33:25, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:33:32, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:33:39, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:33:46, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:33:54, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:34:01, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:34:08, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:34:15, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:34:23, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:34:30, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:34:37, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:34:45, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:34:52, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:34:59, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:35:06, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:35:14, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:35:21, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:35:28, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:35:35, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:35:43, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:35:50, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:35:57, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:36:04, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:36:12, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:36:19, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:36:26, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:36:34, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:36:41, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:36:48, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:36:55, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:37:03, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:37:10, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:37:17, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:37:24, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:37:32, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:37:39, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:37:46, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:37:53, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:38:01, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:38:08, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:38:15, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:38:23, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:38:30, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:38:37, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:38:44, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:38:52, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:38:59, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:39:06, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:39:13, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:39:21, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:39:28, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:39:35, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:39:43, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:39:50, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:39:57, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:40:04, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:40:12, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:40:19, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:40:26, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:40:33, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:40:41, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:40:48, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:40:55, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:41:02, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:41:10, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:41:17, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:41:24, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:41:32, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:41:39, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:41:46, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:41:53, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:42:01, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:42:08, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:42:15, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:42:22, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:42:30, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:42:37, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:42:44, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:42:51, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:42:59, 22.20, 48.00, 0, 19.71, 0.00, 0.00
24/11/2024, 00:43:06, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:43:13, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:43:21, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:43:28, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:43:35, 22.20, 48.00, 0, 19.77, 0.00, 0.00
24/11/2024, 00:43:42, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:43:50, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:43:57, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:44:04, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:44:11, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:44:19, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:44:26, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:44:33, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:44:41, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:44:48, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:44:55, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:45:02, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:45:10, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:45:17, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:45:24, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:45:31, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:45:39, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:45:46, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:45:53, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:46:00, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:46:08, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:46:15, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:46:22, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:46:30, 22.20, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:46:37, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:46:51, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:46:59, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:47:06, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:47:13, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:47:20, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:47:28, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:47:35, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:47:42, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:47:49, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:47:57, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:48:04, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:48:11, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:48:19, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:48:26, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:48:33, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:48:40, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:48:48, 22.20, 49.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:48:55, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:49:02, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:49:09, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:49:17, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:49:24, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:49:31, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:49:38, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:49:46, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:49:53, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:50:00, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:50:08, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:50:15, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:50:22, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:50:29, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:50:37, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:50:44, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:50:51, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:50:58, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:51:06, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:51:13, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:51:20, 22.20, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:51:27, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:51:35, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:51:42, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:51:49, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:51:57, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:52:04, 22.20, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:52:11, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:52:18, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:52:26, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:52:33, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:52:40, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:52:47, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:52:55, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:53:02, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:53:09, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:53:17, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:53:24, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:53:31, 22.20, 48.00, 0, 19.67, 0.00, 0.00
24/11/2024, 00:53:38, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:53:46, 22.20, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:53:53, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:54:00, 22.20, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:54:07, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:54:15, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:54:22, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:54:29, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:54:36, 22.20, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:54:44, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:54:51, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:54:58, 22.20, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:55:06, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:55:13, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:55:20, 22.20, 48.00, 0, 19.63, 0.00, 0.00
24/11/2024, 00:55:27, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:55:35, 22.20, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:55:42, 22.20, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:55:49, 22.00, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:55:56, 21.90, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:56:04, 21.90, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:56:11, 21.90, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:56:18, 21.80, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:56:25, 21.90, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:56:33, 21.90, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:56:40, 21.80, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:56:47, 21.80, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:56:55, 21.80, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:57:02, 21.80, 48.00, 0, 19.61, 0.00, 0.00
24/11/2024, 00:57:09, 21.80, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:57:16, 21.80, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:57:24, 21.80, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:57:31, 21.80, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:57:38, 21.80, 48.00, 0, 19.51, 0.00, 0.00
24/11/2024, 00:57:45, 21.80, 48.00, 0, 19.51, 0.00, 0.00
24/11/2024, 00:57:53, 21.80, 48.00, 0, 19.51, 0.00, 0.00
24/11/2024, 00:58:00, 21.80, 48.00, 0, 19.51, 0.00, 0.00
24/11/2024, 00:58:07, 21.80, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:58:14, 21.80, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:58:22, 21.80, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:58:29, 21.80, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:58:36, 21.80, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:58:44, 21.80, 48.00, 0, 19.47, 0.00, 0.00
24/11/2024, 00:58:51, 21.80, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:58:58, 21.80, 48.00, 0, 19.47, 0.00, 0.00
24/11/2024, 00:59:05, 21.80, 48.00, 0, 19.51, 0.00, 0.00
24/11/2024, 00:59:13, 21.80, 48.00, 0, 19.57, 0.00, 0.00
24/11/2024, 00:59:20, 21.80, 48.00, 0, 19.45, 0.00, 0.00
24/11/2024, 00:59:27, 21.80, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 00:59:34, 21.80, 48.00, 0, 19.45, 0.00, 0.00
24/11/2024, 00:59:42, 21.80, 48.00, 0, 19.51, 0.00, 0.00
24/11/2024, 00:59:49, 21.80, 48.00, 0, 19.47, 0.00, 0.00
24/11/2024, 00:59:56, 21.80, 48.00, 0, 19.51, 0.00, 0.00
24/11/2024, 01:00:03, 21.80, 48.00, 0, 19.47, 0.00, 0.00
24/11/2024, 01:00:11, 21.80, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 01:00:18, 21.80, 48.00, 0, 19.51, 0.00, 0.00
24/11/2024, 01:00:25, 21.80, 48.00, 0, 19.51, 0.00, 0.00
24/11/2024, 01:00:33, 21.80, 48.00, 0, 19.47, 0.00, 0.00
24/11/2024, 01:00:40, 21.80, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 01:00:47, 21.80, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 01:00:54, 21.80, 48.00, 0, 19.45, 0.00, 0.00
24/11/2024, 01:01:02, 21.80, 48.00, 0, 19.45, 0.00, 0.00
24/11/2024, 01:01:09, 21.80, 48.00, 0, 19.45, 0.00, 0.00
24/11/2024, 01:01:16, 21.80, 48.00, 0, 19.45, 0.00, 0.00
24/11/2024, 01:01:23, 21.80, 48.00, 0, 19.45, 0.00, 0.00
24/11/2024, 01:01:31, 21.80, 48.00, 0, 19.47, 0.00, 0.00
24/11/2024, 01:01:38, 21.80, 48.00, 0, 19.47, 0.00, 0.00
24/11/2024, 01:01:45, 21.80, 48.00, 0, 19.47, 0.00, 0.00
24/11/2024, 01:01:52, 21.80, 48.00, 0, 19.51, 0.00, 0.00
24/11/2024, 01:02:00, 21.80, 48.00, 0, 19.47, 0.00, 0.00
24/11/2024, 01:02:07, 21.80, 48.00, 0, 19.55, 0.00, 0.00
24/11/2024, 01:02:14, 21.80, 48.00, 0, 19.39, 0.00, 0.00
24/11/2024, 01:02:21, 21.80, 48.00, 0, 19.45, 0.00, 0.00
24/11/2024, 01:02:29, 21.80, 48.00, 0, 19.35, 0.00, 0.00
24/11/2024, 01:02:36, 21.80, 48.00, 0, 19.39, 0.00, 0.00
24/11/2024, 01:02:43, 21.80, 48.00, 0, 19.41, 0.00, 0.00
24/11/2024, 01:02:51, 21.80, 48.00, 0, 19.41, 0.00, 0.00
24/11/2024, 01:02:58, 21.80, 48.00, 0, 19.45, 0.00, 0.00
24/11/2024, 01:03:05, 21.80, 48.00, 0, 19.41, 0.00, 0.00
